Taxon,Stage,Insect?,Origin,Higher classification,Order,higherClass_JS,Family,Common name,Feeding Group,Habit,Tolerance,Voltinism,Development,Occurrence in drift,Size at maturity,Rheophily,Thermal preference,a,b,Notes
Serratella velmae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemerellidae,mayflies,CG,CL,HI,2,2,1,2,2,1,0.0103,2.676,
Timpanoga hecuba,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemerellidae,mayflies,CG,SP,MT,1,2,2,3,1,2,0.0019,3.46,
Timpanoga hecuba,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemerellidae,mayflies,CG,SP,MT,1,2,2,3,1,2,0.014,2.49,
Ephemeridae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Ephemeridae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.014,2.49,
Ephemera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Ephemera compar,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Ephemera simulans,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Hexagenia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Hexagenia bilineata,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Hexagenia limbata,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Ephemeridae,mayflies,CG,BU,MT,1,2,1,2,1,3,0.0034,2.764,
Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,2,2,0.0108,2.754,
Heptageniidae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,2,2,0.014,2.49,
Heptageniidae-riverine,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,2,1,2,2,2,3,0.0108,2.754,
Heptageniidae-stream,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,2,2,0.0108,2.754,
Heptageniidae-stream,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,2,2,0.014,2.49,
Cinygma,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,2,2,0.0108,2.754,
Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,3,1,0.0108,2.754,
Ecdyonurus criddlei,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,3,1,2,2,2,2,0.0108,2.754,
Ecdyonurus simplicioides,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,3,1,2,2,2,3,0.0108,2.754,
Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,1,2,3,1,0.0108,2.754,
Epeorus albertae group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,1,2,3,2,0.0108,2.754,
Epeorus deceptivus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,HI,2,2,1,2,3,1,0.0108,2.754,
Epeorus grandis group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,HI,2,2,1,2,3,1,0.0108,2.754,
Epeorus longimanus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MI,2,1,1,2,3,1,0.0108,2.754,
Epeorus longimanus group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MI,2,1,1,2,3,1,0.0108,2.754,
Heptagenia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,3,1,2,2,2,2,0.0108,2.754,
Ironodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,2,2,0.0108,2.754,
Leucrocuta,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,2,1,2,2,2,3,0.0108,2.754,
Maccaffertium,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,3,1,2,2,2,3,0.0108,2.754,
Maccaffertium terminatum,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,3,1,2,2,2,3,0.0108,2.754,
Nixe,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,2,1,2,2,2,3,0.0108,2.754,
Raptoheptagenia cruentata,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,PR,CL,0,2,1,1,2,2,2,0.0108,2.754,
Rhithrogena,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,0,2,1,2,2,3,2,0.0108,2.754,
Stenacron,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,3,1,2,2,2,3,0.0108,2.754,
Stenonema,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Heptageniidae,mayflies,SC,CL,MT,3,1,2,2,2,3,0.0108,2.754,
Isonychia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Isonychiidae,mayflies,CF,CL,0,3,2,3,3,3,2,0.0031,3.043,
Leptohyphidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,0,3,1,2,1,2,2,0.0061,3.194,
Leptohyphidae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,0,3,1,2,1,2,2,0.014,2.49,
Allenhyphes vescus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,0,3,1,2,1,2,2,0.0061,3.194,
Asioplax,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,0,3,1,2,1,2,2,0.0061,3.194,
Asioplax edmundsi,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,0,3,1,2,1,2,2,0.0061,3.194,
Homoleptohyphes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,MT,3,1,2,1,2,2,0.0061,3.194,
Tricorythodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,MT,3,1,2,1,2,2,0.0061,3.194,
Tricorythodes,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,MT,3,1,2,1,2,2,0.014,2.49,
Tricorythodes explicatus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,MT,3,1,2,1,2,2,0.0061,3.194,
Vacupernius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptohyphidae,mayflies,CG,SP,0,3,1,2,1,2,2,0.0061,3.194,
Leptophlebiidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,MT,2,1,2,1,2,2,0.0047,2.686,
Choroterpes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,MT,2,1,2,1,2,3,0.0047,2.686,
Farrodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,CL,0,2,1,2,1,2,3,0.0047,2.686,
Leptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,MT,2,1,2,1,2,3,0.0047,2.686,
Neochoroterpes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,CL,MT,2,1,2,1,2,3,0.0047,2.686,
Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,0,2,1,2,1,2,2,0.0047,2.686,
Paraleptophlebia,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,0,2,1,2,1,2,2,0.014,2.49,
Paraleptophlebia bicornuta group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,MT,2,1,2,1,1,2,0.0047,2.686,
Paraleptophlebia bicornuta group,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,SP,0,2,1,2,1,2,2,0.014,2.49,
Thraulodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,CL,MT,2,1,2,1,2,2,0.0047,2.686,
Traverella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Leptophlebiidae,mayflies,CG,CL,MT,2,1,2,1,2,2,0.0047,2.686,
Ephoron album,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Polymitarcyidae,mayflies,CG,BU,MT,2,2,1,2,2,3,0.0034,2.764,
Parameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Siphlonuridae,mayflies,CG,SP,0,2,2,2,2,1,2,0.0027,3.446,
Siphlonurus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemeroptera,Siphlonuridae,mayflies,CG,SP,MT,2,2,2,2,1,2,0.0027,3.446,
Plecoptera,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,x,stoneflies,UN,UN,0,0,0,0,0,0,0,0.26,1.69,
Plecoptera,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,x,stoneflies,UN,UN,0,0,0,0,0,0,0,0.0094,2.754,
Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Capniidae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0049,2.562,
Capniidae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Capniidae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.26,1.69,
Capnia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Capniidae,stoneflies,SH,SP,MI,2,1,2,2,2,1,0.0049,2.562,
Eucapnopsis brevicauda,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Capniidae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0049,2.562,
Mesocapnia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Capniidae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0049,2.562,
Utacapnia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Capniidae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0049,2.562,
Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,1,2,2,2,0.0065,2.724,
Chloroperlidae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,1,2,2,2,0.005,2.732,
Alloperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,2,2,2,1,0.0065,2.724,
Bisancora,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,1,2,2,2,0.0065,2.724,
Haploperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,MI,2,2,3,2,2,2,0.0065,2.724,
Kathroperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,MI,1,2,1,3,2,1,0.0065,2.724,
Paraperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,MI,1,2,1,2,2,1,0.0065,2.724,
Plumiperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,2,2,2,1,0.0065,2.724,
Sasquaperla hoopa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,MI,2,2,1,2,2,1,0.0065,2.724,
Suwallia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,2,2,2,2,0.0065,2.724,
Suwallia,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,2,2,2,2,0.005,2.732,
Sweltsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,1,2,2,2,2,2,0.0065,2.724,
Sweltsa,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,1,2,2,2,2,2,0.005,2.732,
Triznaka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,2,2,2,1,0.0065,2.724,
Utaperla sopladora,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Chloroperlidae,stoneflies,PR,BU,0,2,2,1,2,2,1,0.0065,2.724,
Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0028,2.719,
Despaxia augusta,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0028,2.719,
Megaleuctra,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0028,2.719,
Moselia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,HI,1,1,1,2,2,1,0.0028,2.719,
Moselia infusta,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,HI,1,1,1,2,2,1,0.0028,2.719,
Perlomyia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0028,2.719,
Paraleuctra,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0028,2.719,
Paraleuctra,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Leuctridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.26,1.69,
Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Nemouridae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.26,1.69,
Amphinemura,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Lednia,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,HI,2,1,1,2,2,1,0.0056,2.762,
Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Malenka,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.26,1.69,
Nemoura,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,1,0.0056,2.762,
Nemoura,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,1,0.26,1.69,
Ostracerca,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Podmosta,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Prostoia besametsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0056,2.762,
Soyedina,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Visoka cataractae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,HI,1,1,1,2,3,1,0.0056,2.762,
Zapada,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Zapada,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.26,1.69,
Zapada cinctipes,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,0,2,1,1,2,2,2,0.0056,2.762,
Zapada columbiana,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,HI,1,1,1,2,2,1,0.0056,2.762,
Zapada frigida,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,MI,2,1,1,2,2,1,0.0056,2.762,
Zapada oregonensis group,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Nemouridae,stoneflies,SH,SP,MI,1,1,1,2,2,1,0.0056,2.762,
Perlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,2,0.0099,2.879,
Perlidae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,2,1,3,3,2,0.008,2.819,
Acroneuria,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.879,
Anacroneuria,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,2,2,1,3,3,2,0.0099,2.879,
Calineuria californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,2,1,3,3,2,0.0099,2.879,
Calineuria californica,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,2,1,3,3,2,0.008,2.819,
Claassenia sabulosa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,2,0.0099,2.879,
Claassenia sabulosa,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,2,0.008,2.819,
Doroneuria,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,MI,1,2,1,3,3,1,0.0099,2.879,
Doroneuria baumanni,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,MI,1,2,1,3,3,1,0.0099,2.879,
Doroneuria theodora,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,MI,1,2,1,3,3,1,0.0099,2.879,
Hesperoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,2,0.0099,2.879,
Hesperoperla hoguei,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,1,0.0099,2.879,
Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,2,0.0099,2.879,
Hesperoperla pacifica,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlidae,stoneflies,PR,CL,0,1,3,1,3,3,2,0.0099,2.879,
Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,1,3,2,2,0.0196,2.742,
Perlodidae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,1,3,2,2,0.26,1.69,
Baumannella alameda,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,2,0.0196,2.742,
Calliperla luctuosa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,2,2,2,0.0196,2.742,
Cascadoperla trictura,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,2,2,1,0.0196,2.742,
Chernokrilus misnomus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Cosumnoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Cultus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Diura,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Diura knowltoni,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Frisonia picticeps,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,HI,2,2,1,2,2,1,0.0196,2.742,
Isogenoides,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,1,3,2,2,0.0196,2.742,
Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,2,2,2,2,0.0196,2.742,
Isoperla,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,2,2,2,2,0.26,1.69,
Isoperlinae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,2,2,2,2,0.0196,2.742,
Kogotus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,1,2,1,3,2,1,0.0196,2.742,
Kogotus/Rickera,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Megarcys,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,HI,1,2,1,3,2,1,0.0196,2.742,
Oroperla barbara,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,HI,1,2,1,3,2,1,0.0196,2.742,
Osobenus yakimae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Perlinodes aurea,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,1,3,2,2,0.0196,2.742,
Pictetiella expansa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,1,3,2,2,0.0196,2.742,
Rickera sorpta,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,MI,2,2,1,3,2,1,0.0196,2.742,
Salmoperla sylvanica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,HI,1,2,1,3,2,1,0.0196,2.742,
Setvena,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,HI,1,2,1,3,2,1,0.0196,2.742,
Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Perlodidae,stoneflies,PR,CL,0,2,2,1,3,2,2,0.0196,2.742,
Peltoperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Plecoptera,Peltoperlidae,stoneflies,,,,,,,,,,0.017,2.737,
